config,exp,rep,name,pid,arrive,first,end,cpu,wait,sleep,response,turnaround,maxwait,dispatch,expire,preempt,nsleep,demote,promote,prio,q0,q1,q2
rr,multi,5,C,34,1065,18659,1205595,400320,804209,0,17594,1204530,21223,40,0,0,0,0,0,0,400320,0,0
rr,multi,5,B,33,557,8526,1207463,400285,806620,0,7969,1206906,20617,41,0,0,0,0,0,0,400285,0,0
rr,mixed,1,short1,40,309665,329561,424791,30483,84641,0,19896,115126,21710,4,0,0,0,0,0,0,30483,0,0
rr,mixed,1,short2,41,728784,748914,843722,30290,84648,0,20130,114938,21529,4,0,0,0,0,0,0,30290,0,0
rr,mixed,1,long2,38,332,9151,2063064,1000285,1062446,0,8819,2062732,20508,98,0,0,0,0,0,0,1000285,0,0
rr,mixed,1,io,39,611,19375,2088057,112055,1078688,896702,18764,2087446,20697,101,0,0,100,0,0,0,112055,0,0
rr,mixed,1,long1,37,0,698,2187023,1000377,1186645,0,698,2187023,20764,111,0,0,0,0,0,0,1000377,0,0
rr,mixed,2,short1,46,310047,330014,425403,30483,84873,0,19967,115356,21691,4,0,0,0,0,0,0,30483,0,0
rr,mixed,2,short2,47,729442,749579,844619,30352,84824,0,20137,115177,21684,4,0,0,0,0,0,0,30352,0,0
rr,mixed,2,long2,44,313,9184,2066124,1000326,1065484,0,8871,2065811,20543,98,0,0,0,0,0,0,1000326,0,0
rr,mixed,2,io,45,595,19371,2098857,112350,1089779,896131,18776,2098262,20622,101,0,0,100,0,0,0,112350,0,0
rr,mixed,2,long1,43,0,683,2189004,1000270,1188733,0,683,2189004,20556,110,0,0,0,0,0,0,1000270,0,0
rr,mixed,3,short1,52,307565,327625,422653,30374,84713,0,20060,115088,21622,4,0,0,0,0,0,0,30374,0,0
rr,mixed,3,short2,53,727076,747389,842370,30410,84883,0,20313,115294,21531,4,0,0,0,0,0,0,30410,0,0
rr,mixed,3,long2,50,533,9013,2065548,1000325,1064689,0,8480,2065015,20443,98,0,0,0,0,0,0,1000325,0,0
rr,mixed,3,io,51,815,19276,2089437,113408,1080180,895032,18461,2088622,20557,101,0,0,100,0,0,0,113408,0,0
rr,mixed,3,long1,49,0,905,2188807,1000245,1188562,0,905,2188807,20607,111,0,0,0,0,0,0,1000245,0,0
rr,mixed,4,short1,58,309641,329722,424685,30288,84754,0,20081,115044,21574,4,0,0,0,0,0,0,30288,0,0
rr,mixed,4,short2,59,728620,748775,843640,30321,84698,0,20155,115020,21534,4,0,0,0,0,0,0,30321,0,0
rr,mixed,4,long2,56,349,9120,2064552,1000353,1063849,0,8771,2064203,20465,98,0,0,0,0,0,0,1000353,0,0
rr,mixed,4,io,57,615,19357,2087411,111641,1078629,896525,18742,2086796,20529,101,0,0,100,0,0,0,111641,0,0
rr,mixed,4,long1,55,0,705,2185226,1000235,1184990,0,705,2185226,20552,111,0,0,0,0,0,0,1000235,0,0
rr,mixed,5,short1,64,309982,330118,425585,30463,85138,0,20136,115603,21748,4,0,0,0,0,0,0,30463,0,0
rr,mixed,5,short2,65,730817,750991,846210,30364,85029,0,20174,115393,21662,4,0,0,0,0,0,0,30364,0,0
rr,mixed,5,long2,62,432,9111,2065581,1000289,1064859,0,8679,2065149,20686,98,0,0,0,0,0,0,1000289,0,0
rr,mixed,5,io,63,738,19390,2091050,112588,1079794,897929,18652,2090312,20667,101,0,0,100,0,0,0,112588,0,0
rr,mixed,5,long1,61,0,854,2187621,1000261,1187359,0,854,2187621,20735,111,0,0,0,0,0,0,1000261,0,0
rr,aging,1,stream,69,285,9214,293414,100286,192842,0,8929,293129,20536,10,0,0,0,0,0,0,100286,0,0
rr,aging,1,stream,70,725,19404,322487,100320,221441,0,18679,321762,20580,11,0,0,0,0,0,0,100320,0,0
rr,aging,1,stream,71,296417,305425,580201,100358,183425,0,9008,283784,21015,10,0,0,0,0,0,0,100358,0,0
rr,aging,1,stream,72,323553,336150,639593,100337,215702,0,12597,316040,21231,11,0,0,0,0,0,0,100337,0,0
rr,aging,1,stream,73,583582,592725,866772,100345,182844,0,9143,283190,20545,10,0,0,0,0,0,0,100345,0,0
rr,aging,1,long,68,0,836,904576,300275,604300,0,836,904576,20752,32,0,0,0,0,0,0,300275,0,0
rr,aging,1,stream,74,640651,653998,936299,100302,195346,0,13347,295648,20505,11,0,0,0,0,0,0,100302,0,0
rr,aging,1,stream,75,869676,878750,1087261,100315,117269,0,9074,217585,15639,11,0,0,0,0,0,0,100315,0,0
rr,aging,1,stream,76,937354,937399,1146173,100291,108527,0,45,208819,10297,12,0,0,0,0,0,0,100291,0,0
rr,aging,1,stream,77,1088336,1092648,1287374,100349,98688,0,4312,199038,10263,11,0,0,0,0,0,0,100349,0,0
rr,aging,1,stream,78,1154977,1155018,1349768,100282,94508,0,41,194791,10367,11,0,0,0,0,0,0,100282,0,0
rr,aging,1,stream,79,1288481,1296634,1491177,100338,102358,0,8153,202696,10285,11,0,0,0,0,0,0,100338,0,0
rr,aging,1,stream,80,1358882,1358925,1553790,100333,94575,0,43,194908,10388,11,0,0,0,0,0,0,100333,0,0
rr,aging,1,stream,81,1492253,1500739,1684904,100319,92332,0,8486,192651,10329,10,0,0,0,0,0,0,100319,0,0
rr,aging,1,stream,82,1563376,1563447,1768184,100285,104522,0,71,204808,11286,11,0,0,0,0,0,0,100285,0,0
rr,aging,1,stream,83,1686107,1695272,1878816,100376,92332,0,9165,192709,10308,10,0,0,0,0,0,0,100376,0,0
rr,aging,1,stream,84,1778608,1778655,1972188,100560,93019,0,47,193580,10395,11,0,0,0,0,0,0,100560,0,0
rr,aging,1,stream,85,1890365,1900476,2083042,100321,92354,0,10111,192677,10367,10,0,0,0,0,0,0,100321,0,0
rr,aging,1,stream,86,1983320,1983363,2134756,100328,51108,0,43,151436,10317,11,0,0,0,0,0,0,100328,0,0
rr,aging,2,stream,89,638,8179,292181,100289,191254,0,7541,291543,20505,10,0,0,0,0,0,0,100289,0,0
rr,aging,2,stream,90,1244,18376,322584,100342,220998,0,17132,321340,21720,11,0,0,0,0,0,0,100342,0,0
rr,aging,2,stream,91,295097,304077,579310,100330,183883,0,8980,284213,21779,10,0,0,0,0,0,0,100330,0,0
rr,aging,2,stream,92,323771,335938,637467,100319,213375,0,12167,313696,20497,11,0,0,0,0,0,0,100319,0,0
rr,aging,2,stream,93,583475,592417,866451,100335,182640,0,8942,282976,20524,10,0,0,0,0,0,0,100335,0,0
rr,aging,2,long,88,0,1344,905449,300247,605201,0,1344,905449,21842,32,0,0,0,0,0,0,300247,0,0
rr,aging,2,stream,94,638582,653826,937390,100633,198175,0,15244,298808,20561,11,0,0,0,0,0,0,100633,0,0
rr,aging,2,stream,95,869385,878502,1089503,100313,119804,0,9117,220118,16629,11,0,0,0,0,0,0,100313,0,0
rr,aging,2,stream,96,938508,938556,1148241,100277,109455,0,48,209733,10430,12,0,0,0,0,0,0,100277,0,0
rr,aging,2,stream,97,1090620,1094915,1279411,100386,88404,0,4295,188791,10420,10,0,0,0,0,0,0,100386,0,0
rr,aging,2,stream,98,1157469,1157511,1352185,100348,94368,0,42,194716,10903,11,0,0,0,0,0,0,100348,0,0
rr,aging,2,stream,99,1290860,1300768,1483887,100553,92473,0,9908,193027,10335,10,0,0,0,0,0,0,100553,0,0
rr,aging,2,stream,100,1363387,1363433,1557976,100297,94291,0,46,194589,10858,11,0,0,0,0,0,0,100297,0,0
rr,aging,2,stream,101,1496623,1506295,1689044,100389,92031,0,9672,192421,10340,10,0,0,0,0,0,0,100389,0,0
rr,aging,2,stream,102,1568958,1569005,1771872,100316,102597,0,47,202914,10384,11,0,0,0,0,0,0,100316,0,0
rr,aging,2,stream,103,1690164,1690667,1892742,100341,102236,0,503,202578,10314,11,0,0,0,0,0,0,100341,0,0
rr,aging,2,stream,104,1773771,1773815,1975558,100301,101484,0,44,201787,10365,11,0,0,0,0,0,0,100301,0,0
rr,aging,2,stream,105,1893841,1895296,2096855,100344,102669,0,1455,203014,10399,11,0,0,0,0,0,0,100344,0,0
rr,aging,2,stream,106,1978384,1978427,2138175,100292,59498,0,43,159791,10420,11,0,0,0,0,0,0,100292,0,0
rr,aging,3,stream,109,286,9323,294070,100330,193453,0,9037,293784,20599,10,0,0,0,0,0,0,100330,0,0
rr,aging,3,stream,110,548,19546,322884,100354,221981,0,18998,322336,20690,11,0,0,0,0,0,0,100354,0,0
rr,aging,3,stream,111,297391,306407,580542,100290,182859,0,9016,283151,20515,10,0,0,0,0,0,0,100290,0,0
rr,aging,3,stream,112,323948,337141,640205,100312,215943,0,13193,316257,20492,11,0,0,0,0,0,0,100312,0,0
rr,aging,3,stream,113,583429,592502,866932,100382,183120,0,9073,283503,20511,10,0,0,0,0,0,0,100382,0,0
rr,aging,3,long,108,0,626,904650,300261,604388,0,626,904650,20763,32,0,0,0,0,0,0,300261,0,0
rr,aging,3,stream,114,641330,653870,936537,100325,194882,0,12540,295207,20518,11,0,0,0,0,0,0,100325,0,0
rr,aging,3,stream,115,869850,878954,1087929,100354,117723,0,9104,218079,15500,11,0,0,0,0,0,0,100354,0,0
rr,aging,3,stream,116,937614,937656,1147846,100311,109920,0,42,210232,11776,12,0,0,0,0,0,0,100311,0,0
rr,aging,3,stream,117,1088998,1094328,1278014,100297,88718,0,5330,189016,10316,10,0,0,0,0,0,0,100297,0,0
rr,aging,3,stream,118,1157995,1158041,1360533,100268,102269,0,46,202538,10333,11,0,0,0,0,0,0,100268,0,0
rr,aging,3,stream,119,1279115,1279595,1481657,100343,102198,0,480,202542,10302,11,0,0,0,0,0,0,100343,0,0
rr,aging,3,stream,120,1362411,1362455,1564472,100277,101783,0,44,202061,10311,11,0,0,0,0,0,0,100277,0,0
rr,aging,3,stream,121,1482800,1483628,1685953,100507,102645,0,828,203153,10380,11,0,0,0,0,0,0,100507,0,0
rr,aging,3,stream,122,1567156,1567203,1770479,100301,103020,0,47,203323,10523,11,0,0,0,0,0,0,100301,0,0
rr,aging,3,stream,123,1688450,1689160,1891275,100354,102470,0,710,202825,10333,11,0,0,0,0,0,0,100354,0,0
rr,aging,3,stream,124,1772386,1772429,1974082,100299,101397,0,43,201696,10492,11,0,0,0,0,0,0,100299,0,0
rr,aging,3,stream,125,1892430,1894224,2094941,100348,102162,0,1794,202511,10273,11,0,0,0,0,0,0,100348,0,0
rr,aging,3,stream,126,1977066,1977109,2136914,100346,59500,0,43,159848,10331,11,0,0,0,0,0,0,100346,0,0
rr,aging,4,stream,129,311,9222,293557,100323,192923,0,8911,293246,20504,10,0,0,0,0,0,0,100323,0,0
rr,aging,4,stream,130,575,19422,322409,100323,221510,0,18847,321834,20502,11,0,0,0,0,0,0,100323,0,0
rr,aging,4,stream,131,296477,305455,579753,100334,182941,0,8978,283276,20579,10,0,0,0,0,0,0,100334,0,0
rr,aging,4,stream,132,323520,336100,639172,100299,215353,0,12580,315652,20913,11,0,0,0,0,0,0,100299,0,0
rr,aging,4,stream,133,583243,592339,866321,100319,182758,0,9096,283078,20523,10,0,0,0,0,0,0,100319,0,0
rr,aging,4,long,128,0,650,904314,300391,603922,0,650,904314,20988,32,0,0,0,0,0,0,300391,0,0
rr,aging,4,stream,134,640288,653553,936043,100320,195434,0,13265,295755,20476,11,0,0,0,0,0,0,100320,0,0
rr,aging,4,stream,135,868886,877953,1087228,100345,117997,0,9067,218342,16185,11,0,0,0,0,0,0,100345,0,0
rr,aging,4,stream,136,937131,937172,1146658,100355,109171,0,41,209527,10376,12,0,0,0,0,0,0,100355,0,0
rr,aging,4,stream,137,1088322,1092124,1287892,100314,99255,0,3802,199570,10248,11,0,0,0,0,0,0,100314,0,0
rr,aging,4,stream,138,1154366,1154411,1350176,100281,95529,0,45,195810,10369,11,0,0,0,0,0,0,100281,0,0
rr,aging,4,stream,139,1288972,1296124,1491707,100494,102241,0,7152,202735,10243,11,0,0,0,0,0,0,100494,0,0
rr,aging,4,stream,140,1358379,1358423,1555086,100351,96355,0,44,196707,10372,11,0,0,0,0,0,0,100351,0,0
rr,aging,4,stream,141,1493648,1500474,1696500,100365,102486,0,6826,202852,10373,11,0,0,0,0,0,0,100365,0,0
rr,aging,4,stream,142,1563315,1563362,1758920,100297,95308,0,47,195605,10400,11,0,0,0,0,0,0,100297,0,0
rr,aging,4,stream,143,1697592,1705332,1899928,100291,102044,0,7740,202336,10403,11,0,0,0,0,0,0,100291,0,0
rr,aging,4,stream,144,1768454,1768508,1964945,100322,96168,0,54,196491,10314,11,0,0,0,0,0,0,100322,0,0
rr,aging,4,stream,145,1903136,1909754,2105919,100326,102456,0,6618,202783,10201,11,0,0,0,0,0,0,100326,0,0
rr,aging,4,stream,146,1972076,1972121,2137612,100267,65268,0,45,165536,10428,11,0,0,0,0,0,0,100267,0,0
rr,aging,5,stream,149,293,9247,293478,100781,192403,0,8954,293185,20451,10,0,0,0,0,0,0,100781,0,0
rr,aging,5,stream,150,549,19493,322782,100396,221835,0,18944,322233,20573,11,0,0,0,0,0,0,100396,0,0
rr,aging,5,stream,151,295916,304793,578693,100317,182458,0,8877,282777,20511,10,0,0,0,0,0,0,100317,0,0
rr,aging,5,stream,152,323862,335265,638312,100322,214127,0,11403,314450,20608,11,0,0,0,0,0,0,100322,0,0
rr,aging,5,stream,153,581585,590512,864275,100345,182344,0,8927,282690,20501,10,0,0,0,0,0,0,100345,0,0
rr,aging,5,long,148,0,704,905024,300239,604784,0,704,905024,20644,32,0,0,0,0,0,0,300239,0,0
rr,aging,5,stream,154,639387,651683,934106,100285,194433,0,12296,294719,20503,11,0,0,0,0,0,0,100285,0,0
rr,aging,5,stream,155,867002,876120,1087838,100324,120511,0,9118,220836,18702,11,0,0,0,0,0,0,100324,0,0
rr,aging,5,stream,156,935159,935200,1147199,100257,111782,0,41,212040,10365,12,0,0,0,0,0,0,100257,0,0
rr,aging,5,stream,157,1088937,1090107,1288339,100320,99082,0,1170,199402,10252,11,0,0,0,0,0,0,100320,0,0
rr,aging,5,stream,158,1152496,1152538,1350796,100342,97957,0,42,198300,10303,11,0,0,0,0,0,0,100342,0,0
rr,aging,5,stream,159,1289462,1294245,1492094,100324,102307,0,4783,202632,10263,11,0,0,0,0,0,0,100324,0,0
rr,aging,5,stream,160,1357137,1357181,1554467,100253,97075,0,44,197330,10311,11,0,0,0,0,0,0,100253,0,0
rr,aging,5,stream,161,1493217,1498883,1695649,100336,102096,0,5666,202432,10229,11,0,0,0,0,0,0,100336,0,0
rr,aging,5,stream,162,1561234,1561277,1758011,100244,96532,0,43,196777,10320,11,0,0,0,0,0,0,100244,0,0
rr,aging,5,stream,163,1696767,1702927,1899333,100297,102268,0,6160,202566,10282,11,0,0,0,0,0,0,100297,0,0
rr,aging,5,stream,164,1765338,1765380,1961512,100271,95902,0,42,196174,10356,11,0,0,0,0,0,0,100271,0,0
rr,aging,5,stream,165,1900425,1907228,2102872,100261,102185,0,6803,202447,10255,11,0,0,0,0,0,0,100261,0,0
rr,aging,5,stream,166,1969556,1969621,2134223,100250,64416,0,65,164667,10385,11,0,0,0,0,0,0,100250,0,0
