config,exp,rep,name,pid,arrive,first,end,cpu,wait,sleep,response,turnaround,maxwait,dispatch,expire,preempt,nsleep,demote,promote,prio,q0,q1,q2
aging100,aging,1,stream,6,374,39262,259443,100037,159031,0,38888,259069,120142,2,1,0,0,1,0,1,40030,60007,0
aging100,aging,1,stream,7,747,79306,359715,100038,258929,0,78559,358968,180370,2,1,0,0,1,0,1,40030,60008,0
aging100,aging,1,stream,8,260037,260053,460370,100033,100300,0,16,200333,100284,2,1,0,0,1,0,1,39641,60391,0
aging100,aging,1,stream,9,360309,360325,560479,100032,100137,0,16,200170,100121,2,1,0,0,1,0,1,39641,60391,0
aging100,aging,1,stream,10,460941,460957,661111,100033,100136,0,16,200170,100121,2,1,0,0,1,0,1,39118,60914,0
aging100,aging,1,stream,11,561050,561066,761222,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,39118,60916,0
aging100,aging,1,stream,12,661682,661698,861852,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,38594,61438,0
aging100,aging,1,stream,13,761793,761809,961961,100030,100137,0,16,200168,100121,2,1,0,0,1,0,1,38592,61438,0
aging100,aging,1,stream,14,862423,862438,1062592,100033,100136,0,15,200169,100120,2,1,0,0,1,0,1,38071,61961,0
aging100,aging,1,stream,15,962532,962548,1162704,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,38069,61965,0
aging100,aging,1,stream,16,1063163,1063179,1263333,100033,100136,0,16,200170,100121,2,1,0,0,1,0,1,37548,62485,0
aging100,aging,1,stream,17,1163276,1163291,1363446,100033,100137,0,15,200170,100121,2,1,0,0,1,0,1,37543,62489,0
aging100,aging,1,stream,18,1263904,1263919,1544160,100033,180223,0,15,280256,180207,2,1,0,0,1,0,1,37024,63008,0
aging100,aging,1,stream,19,1364018,1364033,1644274,100032,180223,0,15,280256,180208,2,1,0,0,1,0,1,37019,63013,0
aging100,aging,1,stream,20,1544731,1544747,1744901,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,36501,63531,0
aging100,aging,1,stream,21,1644845,1644861,1845017,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,36495,63539,0
aging100,aging,1,stream,22,1745472,1745488,1945642,100033,100136,0,16,200170,100121,2,1,0,0,1,0,1,35977,64055,0
aging100,aging,1,stream,23,1845588,1845604,2045757,100030,100137,0,16,200169,100121,2,1,0,0,1,0,1,35969,64061,0
aging100,aging,1,stream,24,1946213,1946228,2110547,100032,64302,0,15,164334,64286,2,1,0,0,1,0,1,35454,64577,0
aging100,aging,1,long,5,0,763,2212158,300034,1912123,0,763,2212158,1201641,4,3,0,0,3,1,2,38486,160148,101399
aging100,aging,2,stream,27,374,39262,259442,100037,159031,0,38888,259068,120142,2,1,0,0,1,0,1,40030,60007,0
aging100,aging,2,stream,28,747,79306,359714,100038,258928,0,78559,358967,180369,2,1,0,0,1,0,1,40030,60008,0
aging100,aging,2,stream,29,260036,260052,460369,100033,100300,0,16,200333,100284,2,1,0,0,1,0,1,39641,60391,0
aging100,aging,2,stream,30,360308,360324,560478,100032,100137,0,16,200170,100121,2,1,0,0,1,0,1,39641,60391,0
aging100,aging,2,stream,31,460940,460956,661110,100033,100137,0,16,200170,100121,2,1,0,0,1,0,1,39118,60915,0
aging100,aging,2,stream,32,561049,561065,761221,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,39118,60916,0
aging100,aging,2,stream,33,661681,661697,861851,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,38594,61438,0
aging100,aging,2,stream,34,761792,761808,961960,100030,100137,0,16,200168,100121,2,1,0,0,1,0,1,38592,61438,0
aging100,aging,2,stream,35,862422,862438,1062591,100033,100136,0,16,200169,100120,2,1,0,0,1,0,1,38071,61961,0
aging100,aging,2,stream,36,962532,962548,1162704,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,38069,61965,0
aging100,aging,2,stream,37,1063162,1063178,1263332,100033,100137,0,16,200170,100121,2,1,0,0,1,0,1,37548,62485,0
aging100,aging,2,stream,38,1163275,1163291,1363446,100033,100137,0,16,200171,100121,2,1,0,0,1,0,1,37543,62489,0
aging100,aging,2,stream,39,1263903,1263919,1544160,100033,180223,0,16,280257,180207,2,1,0,0,1,0,1,37024,63008,0
aging100,aging,2,stream,40,1364017,1364033,1644273,100032,180224,0,16,280256,180208,2,1,0,0,1,0,1,37019,63013,0
aging100,aging,2,stream,41,1544731,1544746,1744900,100033,100136,0,15,200169,100120,2,1,0,0,1,0,1,36501,63531,0
aging100,aging,2,stream,42,1644845,1644861,1845017,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,36495,63539,0
aging100,aging,2,stream,43,1745471,1745487,1945641,100033,100136,0,16,200170,100121,2,1,0,0,1,0,1,35978,64055,0
aging100,aging,2,stream,44,1845588,1845604,2045756,100031,100137,0,16,200168,100121,2,1,0,0,1,0,1,35969,64061,0
aging100,aging,2,stream,45,1946212,1946228,2110546,100032,64302,0,16,164334,64286,2,1,0,0,1,0,1,35454,64577,0
aging100,aging,2,long,26,0,763,2212158,300033,1912124,0,763,2212158,1201642,4,3,0,0,3,1,2,38486,160147,101400
aging100,aging,3,stream,48,373,39262,259442,100037,159031,0,38889,259069,120142,2,1,0,0,1,0,1,40030,60007,0
aging100,aging,3,stream,49,747,79305,359714,100038,258928,0,78558,358967,180370,2,1,0,0,1,0,1,40030,60008,0
aging100,aging,3,stream,50,260036,260052,460370,100033,100300,0,16,200334,100284,2,1,0,0,1,0,1,39641,60391,0
aging100,aging,3,stream,51,360308,360324,560478,100032,100137,0,16,200170,100121,2,1,0,0,1,0,1,39641,60391,0
aging100,aging,3,stream,52,460940,460956,661111,100033,100137,0,16,200171,100121,2,1,0,0,1,0,1,39118,60914,0
aging100,aging,3,stream,53,561049,561065,761221,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,39118,60916,0
aging100,aging,3,stream,54,661681,661697,861851,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,38594,61438,0
aging100,aging,3,stream,55,761792,761808,961961,100030,100137,0,16,200169,100121,2,1,0,0,1,0,1,38592,61438,0
aging100,aging,3,stream,56,862422,862438,1062591,100033,100136,0,16,200169,100120,2,1,0,0,1,0,1,38071,61961,0
aging100,aging,3,stream,57,962532,962548,1162704,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,38069,61965,0
aging100,aging,3,stream,58,1063162,1063178,1263332,100033,100136,0,16,200170,100121,2,1,0,0,1,0,1,37548,62485,0
aging100,aging,3,stream,59,1163275,1163291,1363446,100033,100137,0,16,200171,100121,2,1,0,0,1,0,1,37543,62489,0
aging100,aging,3,stream,60,1263903,1263919,1544160,100033,180223,0,16,280257,180207,2,1,0,0,1,0,1,37024,63008,0
aging100,aging,3,stream,61,1364017,1364033,1644273,100032,180224,0,16,280256,180208,2,1,0,0,1,0,1,37019,63013,0
aging100,aging,3,stream,62,1544731,1544746,1744900,100033,100136,0,15,200169,100120,2,1,0,0,1,0,1,36501,63531,0
aging100,aging,3,stream,63,1644845,1644860,1845017,100034,100137,0,15,200172,100121,2,1,0,0,1,0,1,36495,63539,0
aging100,aging,3,stream,64,1745471,1745487,1945641,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,35978,64055,0
aging100,aging,3,stream,65,1845588,1845604,2045756,100030,100137,0,16,200168,100121,2,1,0,0,1,0,1,35969,64061,0
aging100,aging,3,stream,66,1946212,1946228,2110546,100032,64302,0,16,164334,64286,2,1,0,0,1,0,1,35454,64577,0
aging100,aging,3,long,47,0,763,2212157,300033,1912123,0,763,2212157,1201642,4,3,0,0,3,1,2,38486,160147,101399
aging25,aging,1,stream,6,374,39262,259443,100037,159031,0,38888,259069,120142,2,1,0,0,1,0,1,40030,60007,0
aging25,aging,1,stream,7,747,79306,359715,100038,258929,0,78559,358968,180370,2,1,0,0,1,0,1,40030,60008,0
aging25,aging,1,stream,8,260037,260052,460370,100033,100300,0,15,200333,100284,2,1,0,0,1,0,1,39641,60391,0
aging25,aging,1,stream,9,360309,360325,560479,100032,100137,0,16,200170,100121,2,1,0,0,1,0,1,39641,60391,0
aging25,aging,1,stream,10,460941,460957,741198,100033,180223,0,16,280257,180207,2,1,0,0,1,0,1,39118,60914,0
aging25,aging,1,stream,11,561050,561066,841309,100034,180223,0,16,280259,180208,2,1,0,0,1,0,1,39118,60916,0
aging25,aging,1,stream,12,741769,741785,941939,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,38594,61438,0
aging25,aging,1,stream,13,841880,841896,1042048,100031,100137,0,16,200168,100121,2,1,0,0,1,0,1,38592,61438,0
aging25,aging,1,stream,14,942510,942526,1222766,100033,180222,0,16,280256,180206,2,1,0,0,1,0,1,38071,61961,0
aging25,aging,1,stream,15,1042619,1042635,1322878,100034,180223,0,16,280259,180207,2,1,0,0,1,0,1,38069,61965,0
aging25,aging,1,stream,16,1223336,1223352,1423506,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,37548,62485,0
aging25,aging,1,stream,17,1323449,1323465,1523620,100033,100137,0,16,200171,100121,2,1,0,0,1,0,1,37543,62489,0
aging25,aging,1,long,5,0,763,1582559,300028,1282529,0,763,1582559,400773,5,4,0,0,4,3,1,38486,261540,1
aging25,aging,1,stream,18,1424077,1424093,1645777,100032,121667,0,16,221700,121652,2,1,0,0,1,0,1,37024,63007,0
aging25,aging,1,stream,19,1524191,1524207,1754392,100032,130168,0,16,230201,130152,2,1,0,0,1,0,1,37019,63013,0
aging25,aging,1,stream,20,1646348,1646363,1846523,100038,100137,0,15,200175,100121,2,1,0,0,1,0,1,45003,55034,0
aging25,aging,1,stream,21,1754963,1754979,1955131,100032,100136,0,16,200168,100120,2,1,0,0,1,0,1,36497,63535,0
aging25,aging,1,stream,22,1847093,1847109,2047269,100038,100137,0,16,200176,100121,2,1,0,0,1,0,1,44474,55564,0
aging25,aging,1,stream,23,1955702,1955718,2111538,100031,55804,0,16,155836,55788,2,1,0,0,1,0,1,35975,64056,0
aging25,aging,2,stream,26,374,39262,259442,100037,159031,0,38888,259068,120142,2,1,0,0,1,0,1,40030,60007,0
aging25,aging,2,stream,27,747,79306,359714,100038,258928,0,78559,358967,180369,2,1,0,0,1,0,1,40030,60008,0
aging25,aging,2,stream,28,260036,260052,460370,100033,100300,0,16,200334,100284,2,1,0,0,1,0,1,39641,60391,0
aging25,aging,2,stream,29,360308,360324,560477,100032,100136,0,16,200169,100120,2,1,0,0,1,0,1,39641,60391,0
aging25,aging,2,stream,30,460941,460956,741197,100032,180223,0,15,280256,180207,2,1,0,0,1,0,1,39117,60915,0
aging25,aging,2,stream,31,561048,561064,841306,100034,180223,0,16,280258,180207,2,1,0,0,1,0,1,39118,60916,0
aging25,aging,2,stream,32,741768,741784,941938,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,38593,61439,0
aging25,aging,2,stream,33,841878,841893,1042045,100030,100136,0,15,200167,100120,2,1,0,0,1,0,1,38592,61438,0
aging25,aging,2,stream,34,942508,942524,1222764,100032,180223,0,16,280256,180207,2,1,0,0,1,0,1,38069,61963,0
aging25,aging,2,stream,35,1042616,1042632,1322875,100034,180223,0,16,280259,180207,2,1,0,0,1,0,1,38069,61965,0
aging25,aging,2,stream,36,1223335,1223351,1423505,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,37546,62486,0
aging25,aging,2,stream,37,1323446,1323462,1523617,100033,100137,0,16,200171,100121,2,1,0,0,1,0,1,37543,62489,0
aging25,aging,2,long,25,0,763,1582556,300029,1282526,0,763,1582556,400772,5,4,0,0,4,3,1,38486,261540,1
aging25,aging,2,stream,38,1424075,1424091,1645776,100032,121668,0,16,221701,121652,2,1,0,0,1,0,1,37023,63009,0
aging25,aging,2,stream,39,1524188,1524204,1754389,100032,130169,0,16,230201,130153,2,1,0,0,1,0,1,37019,63013,0
aging25,aging,2,stream,40,1646346,1646362,1846522,100038,100137,0,16,200176,100121,2,1,0,0,1,0,1,45002,55036,0
aging25,aging,2,stream,41,1754960,1754976,1955130,100032,100137,0,16,200170,100121,2,1,0,0,1,0,1,36497,63535,0
aging25,aging,2,stream,42,1847092,1847108,2047268,100038,100137,0,16,200176,100121,2,1,0,0,1,0,1,44474,55564,0
aging25,aging,2,stream,43,1955701,1955716,2111537,100031,55804,0,15,155836,55789,2,1,0,0,1,0,1,35975,64056,0
aging25,aging,3,stream,46,374,39262,259442,100037,159031,0,38888,259068,120142,2,1,0,0,1,0,1,40030,60007,0
aging25,aging,3,stream,47,747,79306,359714,100038,258928,0,78559,358967,180369,2,1,0,0,1,0,1,40030,60008,0
aging25,aging,3,stream,48,260036,260052,460370,100033,100300,0,16,200334,100284,2,1,0,0,1,0,1,39641,60391,0
aging25,aging,3,stream,49,360308,360324,560478,100032,100137,0,16,200170,100121,2,1,0,0,1,0,1,39641,60391,0
aging25,aging,3,stream,50,460941,460957,741197,100033,180223,0,16,280256,180207,2,1,0,0,1,0,1,39118,60914,0
aging25,aging,3,stream,51,561049,561065,841308,100034,180223,0,16,280259,180208,2,1,0,0,1,0,1,39118,60916,0
aging25,aging,3,stream,52,741768,741784,941938,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,38594,61438,0
aging25,aging,3,stream,53,841879,841895,1042048,100030,100137,0,16,200169,100121,2,1,0,0,1,0,1,38592,61438,0
aging25,aging,3,stream,54,942509,942525,1222765,100033,180222,0,16,280256,180207,2,1,0,0,1,0,1,38071,61961,0
aging25,aging,3,stream,55,1042619,1042635,1322878,100034,180224,0,16,280259,180208,2,1,0,0,1,0,1,38069,61965,0
aging25,aging,3,stream,56,1223336,1223352,1423506,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,37548,62485,0
aging25,aging,3,stream,57,1323449,1323465,1523620,100033,100137,0,16,200171,100121,2,1,0,0,1,0,1,37543,62489,0
aging25,aging,3,long,45,0,763,1582559,300028,1282529,0,763,1582559,400773,5,4,0,0,4,3,1,38486,261540,1
aging25,aging,3,stream,58,1424077,1424093,1645777,100032,121668,0,16,221700,121652,2,1,0,0,1,0,1,37024,63007,0
aging25,aging,3,stream,59,1524191,1524207,1754392,100032,130169,0,16,230201,130153,2,1,0,0,1,0,1,37019,63013,0
aging25,aging,3,stream,60,1646348,1646364,1846522,100038,100136,0,16,200174,100120,2,1,0,0,1,0,1,45003,55034,0
aging25,aging,3,stream,61,1754963,1754979,1955132,100032,100136,0,16,200169,100121,2,1,0,0,1,0,1,36496,63536,0
aging25,aging,3,stream,62,1847093,1847108,2047269,100039,100136,0,15,200176,100121,2,1,0,0,1,0,1,44475,55563,0
aging25,aging,3,stream,63,1955703,1955719,2111539,100031,55804,0,16,155836,55788,2,1,0,0,1,0,1,35973,64057,0
mlfq,single,1,cpu,5,0,15,500096,500031,64,0,15,500096,15,5,4,0,0,2,0,2,39232,80074,380724
mlfq,single,2,cpu,7,0,16,500097,500031,65,0,16,500097,15,5,4,0,0,2,0,2,39232,80074,380724
mlfq,single,3,cpu,9,0,15,500097,500031,65,0,15,500097,15,5,4,0,0,2,0,2,39232,80074,380725
mlfq,multi,1,A,12,0,765,961451,400041,561409,0,765,961451,320359,4,3,0,0,2,0,2,38482,80074,281483
mlfq,multi,1,B,13,375,39261,1081438,400041,681021,0,38886,1081063,281720,4,3,0,0,2,0,2,40030,80074,279937
mlfq,multi,1,C,14,749,79304,1201418,400034,800633,0,78555,1200669,320359,4,3,0,0,2,0,2,40030,80074,279930
mlfq,multi,2,A,16,0,766,961450,400040,561408,0,766,961450,320359,4,3,0,0,2,0,2,38482,80074,281483
mlfq,multi,2,B,17,375,39261,1081437,400041,681020,0,38886,1081062,281718,4,3,0,0,2,0,2,40030,80074,279937
mlfq,multi,2,C,18,750,79305,1201418,400034,800633,0,78555,1200668,320359,4,3,0,0,2,0,2,40030,80073,279931
mlfq,multi,3,A,20,0,765,961449,400041,561408,0,765,961449,320359,4,3,0,0,2,0,2,38482,80074,281483
mlfq,multi,3,B,21,375,39261,1081437,400042,681020,0,38886,1081062,281718,4,3,0,0,2,0,2,40030,80074,279937
mlfq,multi,3,C,22,749,79304,1201418,400034,800634,0,78555,1200669,320359,4,3,0,0,2,0,2,40030,80073,279931
mlfq,mixed,1,short1,28,299944,300988,331021,30033,1044,0,1044,31077,1044,1,0,0,0,0,0,0,30033,0,0
mlfq,mixed,1,short2,29,700405,701633,731666,30032,1228,0,1228,31261,1228,1,0,0,0,0,0,0,30032,0,0
mlfq,mixed,1,io,27,749,79305,1120525,101465,126818,891492,78556,1119776,78555,101,0,0,100,0,0,0,101465,0,0
mlfq,mixed,1,long1,25,0,766,2091007,1000041,1090966,0,766,2091007,181259,58,7,50,0,2,0,2,38482,80626,880932
mlfq,mixed,1,long2,26,374,39261,2167364,1000032,1166957,0,38887,2166990,211295,50,7,42,0,2,0,2,40030,80625,879377
mlfq,mixed,2,short1,34,299944,300988,331021,30033,1044,0,1044,31077,1044,1,0,0,0,0,0,0,30033,0,0
mlfq,mixed,2,short2,35,700404,701632,731665,30032,1228,0,1228,31261,1228,1,0,0,0,0,0,0,30032,0,0
mlfq,mixed,2,io,33,749,79305,1120524,101465,126818,891491,78556,1119775,78555,101,0,0,100,0,0,0,101465,0,0
mlfq,mixed,2,long1,31,0,766,2091006,1000040,1090966,0,766,2091006,181259,58,7,50,0,2,0,2,38482,80626,880931
mlfq,mixed,2,long2,32,375,39262,2167364,1000032,1166956,0,38887,2166989,211294,50,7,42,0,2,0,2,40030,80625,879377
mlfq,mixed,3,short1,40,299944,300988,331021,30033,1044,0,1044,31077,1044,1,0,0,0,0,0,0,30033,0,0
mlfq,mixed,3,short2,41,700404,701633,731665,30032,1228,0,1229,31261,1228,1,0,0,0,0,0,0,30032,0,0
mlfq,mixed,3,io,39,749,79305,1120524,101465,126818,891491,78556,1119775,78555,101,0,0,100,0,0,0,101465,0,0
mlfq,mixed,3,long1,37,0,766,2091007,1000041,1090965,0,766,2091007,181259,58,7,50,0,2,0,2,38482,80626,880932
mlfq,mixed,3,long2,38,374,39261,2167364,1000032,1166957,0,38887,2166990,211295,50,7,42,0,2,0,2,40030,80625,879376
mlfq,aging,1,stream,45,374,39263,259443,100037,159031,0,38889,259069,120142,2,1,0,0,1,0,1,40030,60007,0
mlfq,aging,1,stream,46,748,79306,359715,100038,258928,0,78558,358967,180370,2,1,0,0,1,0,1,40030,60008,0
mlfq,aging,1,stream,47,260037,260053,460370,100033,100300,0,16,200333,100284,2,1,0,0,1,0,1,39641,60391,0
mlfq,aging,1,stream,48,360309,360325,560479,100032,100137,0,16,200170,100121,2,1,0,0,1,0,1,39641,60391,0
mlfq,aging,1,stream,49,460941,460957,661111,100033,100137,0,16,200170,100121,2,1,0,0,1,0,1,39118,60914,0
mlfq,aging,1,stream,50,561050,561066,761222,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,39118,60916,0
mlfq,aging,1,stream,51,661682,661698,861852,100033,100136,0,16,200170,100121,2,1,0,0,1,0,1,38594,61438,0
mlfq,aging,1,stream,52,761793,761809,1042048,100030,180224,0,16,280255,180208,2,1,0,0,1,0,1,38592,61438,0
mlfq,aging,1,stream,53,862423,862439,1142679,100033,180222,0,16,280256,180206,2,1,0,0,1,0,1,38071,61961,0
mlfq,aging,1,stream,54,1042619,1042635,1242791,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,38069,61965,0
mlfq,aging,1,stream,55,1143250,1143266,1343420,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,37548,62485,0
mlfq,aging,1,stream,56,1243363,1243379,1443533,100033,100137,0,16,200170,100121,2,1,0,0,1,0,1,37543,62489,0
mlfq,aging,1,stream,57,1343990,1344006,1544161,100033,100137,0,16,200171,100121,2,1,0,0,1,0,1,37024,63008,0
mlfq,aging,1,stream,58,1444104,1444120,1644273,100032,100136,0,16,200169,100120,2,1,0,0,1,0,1,37019,63013,0
mlfq,aging,1,stream,59,1544731,1544747,1824988,100032,180223,0,16,280257,180207,2,1,0,0,1,0,1,36500,63532,0
mlfq,aging,1,stream,60,1644845,1644860,1925103,100034,180223,0,15,280258,180207,2,1,0,0,1,0,1,36495,63539,0
mlfq,aging,1,stream,61,1825558,1825574,2025728,100032,100136,0,16,200170,100120,2,1,0,0,1,0,1,35976,64055,0
mlfq,aging,1,stream,62,1925674,1925690,2090004,100033,64296,0,16,164330,64280,2,1,0,0,1,0,1,35969,64063,0
mlfq,aging,1,long,44,0,763,2111535,300028,1811506,0,763,2111535,701099,5,4,0,0,4,2,2,38486,240221,21320
mlfq,aging,2,stream,65,374,39262,259442,100037,159030,0,38888,259068,120142,2,1,0,0,1,0,1,40030,60007,0
mlfq,aging,2,stream,66,747,79306,359714,100038,258928,0,78559,358967,180369,2,1,0,0,1,0,1,40030,60008,0
mlfq,aging,2,stream,67,260036,260052,460370,100033,100300,0,16,200334,100284,2,1,0,0,1,0,1,39641,60391,0
mlfq,aging,2,stream,68,360308,360324,560478,100032,100137,0,16,200170,100121,2,1,0,0,1,0,1,39641,60391,0
mlfq,aging,2,stream,69,460941,460956,661111,100033,100136,0,15,200170,100121,2,1,0,0,1,0,1,39118,60915,0
mlfq,aging,2,stream,70,561049,561065,761222,100034,100137,0,16,200173,100121,2,1,0,0,1,0,1,39118,60916,0
mlfq,aging,2,stream,71,661681,661697,861852,100033,100137,0,16,200171,100121,2,1,0,0,1,0,1,38594,61438,0
mlfq,aging,2,stream,72,761793,761809,1042048,100030,180223,0,16,280255,180208,2,1,0,0,1,0,1,38592,61438,0
mlfq,aging,2,stream,73,862422,862438,1142678,100033,180222,0,16,280256,180206,2,1,0,0,1,0,1,38071,61961,0
mlfq,aging,2,stream,74,1042619,1042635,1242791,100034,100137,0,16,200172,100121,2,1,0,0,1,0,1,38069,61965,0
mlfq,aging,2,stream,75,1143249,1143265,1343419,100033,100136,0,16,200170,100120,2,1,0,0,1,0,1,37548,62485,0
mlfq,aging,2,stream,76,1243362,1243378,1443533,100033,100137,0,16,200171,100121,2,1,0,0,1,0,1,37543,62489,0
mlfq,aging,2,stream,77,1343990,1344006,1544160,100033,100137,0,16,200170,100121,2,1,0,0,1,0,1,37024,63008,0
mlfq,aging,2,stream,78,1444104,1444120,1644273,100032,100136,0,16,200169,100120,2,1,0,0,1,0,1,37019,63013,0
mlfq,aging,2,stream,79,1544731,1544747,1824987,100032,180223,0,16,280256,180207,2,1,0,0,1,0,1,36500,63532,0
mlfq,aging,2,stream,80,1644844,1644860,1925103,100034,180223,0,16,280259,180207,2,1,0,0,1,0,1,36495,63539,0
mlfq,aging,2,stream,81,1825558,1825574,2025728,100032,100136,0,16,200170,100121,2,1,0,0,1,0,1,35976,64055,0
mlfq,aging,2,stream,82,1925674,1925690,2090004,100033,64296,0,16,164330,64280,2,1,0,0,1,0,1,35969,64063,0
mlfq,aging,2,long,64,0,763,2111535,300028,1811506,0,763,2111535,701099,5,4,0,0,4,2,2,38486,240221,21321
mlfq,aging,3,stream,85,373,39262,259442,100037,159031,0,38889,259069,120142,2,1,0,0,1,0,1,40030,60007,0
mlfq,aging,3,stream,86,747,79305,359714,100038,258928,0,78558,358967,180369,2,1,0,0,1,0,1,40030,60008,0
mlfq,aging,3,stream,87,260036,260051,460369,100033,100300,0,15,200333,100284,2,1,0,0,1,0,1,39641,60391,0
mlfq,aging,3,stream,88,360308,360324,560478,100032,100137,0,16,200170,100121,2,1,0,0,1,0,1,39641,60391,0
mlfq,aging,3,stream,89,460940,460956,661110,100033,100137,0,16,200170,100121,2,1,0,0,1,0,1,39118,60914,0
